bookId,bookName,bookDetailId,bookReferenceId,author,publicationDate,pages,languages,fileSize,fileFormat,category,driveDirectory,bookDescription,images,linkDownload,state,driveFileId,driveFileName
cec2b1f6-80c0-4b7c-90c1-716dd332a4d9,Practical Android,8a3cf968-2819-4acf-9541-8d1ea4d14c63,cec2b1f6-80c0-4b7c-90c1-716dd332a4d9,Mark Wickham,2018,228,English,4.5 MB,PDF,Programming,,"



",http://www.allitebooks.com/wp-content/uploads/2018/01/Practical-Android.jpg,http://file.allitebooks.com/20180107/Practical%20Android.pdf,COMPLETED,1ejuRnp1A4OkrozBC1e4Gc47rt_PIYug8,Practical Android
87147f70-1a90-404e-8d22-d68202cfe065,Testing in Scala,8a4eac1d-7ca7-460d-b2a3-433da899c5f6,87147f70-1a90-404e-8d22-d68202cfe065,Daniel Hinojosa,2013,166,English,6.2 MB,PDF,Scala,,"If you build your Scala application through Test-Driven Development, you’ll quickly see the advantages of testing before you write production code. This hands-on book shows you how to create tests with ScalaTest and the Specs2 – two of the best testing frameworks available – and how to run your tests in the Simple Build Tool (SBT) designed specifically for Scala projects.
By building a sample digital jukebox application, you’ll discover how to isolate your tests from large subsystems and networks with mocking code, and how to use the ScalaCheck library for automated specification-based testing. If you’re familiar with Scala, Ruby, or Python, this book is for you.
",http://www.allitebooks.com/wp-content/uploads/1435/11558ea36f6088d.jpg,http://file.allitebooks.com/20150627/Testing%20in%20Scala.pdf,COMPLETED,18ABItVmXLlmBykbTfwcjlNRKo3Wwwetz,Testing in Scala
b97785f3-be9a-4af1-8148-4e9dacd7785d,OpenCV Android Programming By Example,8a99e0b0-7801-4519-885e-4d2ca71e4764,b97785f3-be9a-4af1-8148-4e9dacd7785d,Amgad Muhammad,2016,171,English,4.15 MB,PDF,Networking & Cloud Computing,,"Starting from the basics of computer vision and OpenCV, we’ll take you all the way to creating exciting applications. You will discover that, though computer vision is a challenging subject, the ideas and algorithms used are simple and intuitive, and you will appreciate the abstraction layer that OpenCV uses to do the heavy lifting for you. Packed with many examples, the book will help you understand the main data structures used within OpenCV, and how you can use them to gain performance boosts. Next we will discuss and use several image processing algorithms such as histogram equalization, filters, and color space conversion. You then will learn about image gradients and how they are used in many shape analysis techniques such as edge detection, Hough Line Transform, and Hough Circle Transform. In addition to using shape analysis to find things in images, you will learn how to describe objects in images in a more robust way using different feature detectors and descriptors.
By the end of this book, you will be able to make intelligent decisions using the famous Adaboost learning algorithm.
",http://www.allitebooks.com/wp-content/uploads/1451/475681cd193373d.jpeg,http://file.allitebooks.com/20151228/OpenCV%20Android%20Programming%20By%20Example.pdf,COMPLETED,1S7z2LqkaAS3LgEm1q-0-gleuFSSwmkh6,OpenCV Android Programming By Example
2ea67c97-5724-42ad-a707-3ff16b55751f,Cardboard VR Projects for Android,8aa839b4-e737-45d2-8db4-0c10ffdfcbfd,2ea67c97-5724-42ad-a707-3ff16b55751f,"Jonathan Linowes, Matt Schoen",201,386,English,24.1 MB,PDF,Android,,"Google Cardboard is a low-cost, entry-level media platform through which you can experience virtual reality and virtual 3D environments. Its applications are as broad and varied as mobile smartphone applications themselves. This book will educate you on the best practices and methodology needed to build effective, stable, and performant mobile VR applications.
In this book, we begin by defining virtual reality (VR) and how Google Cardboard fits into the larger VR and Android ecosystem. We introduce the underlying scientific and technical principles behind VR, including geometry, optics, rendering, and mobile software architecture. We start with a simple example app that ensures your environment is properly set up to write, build, and run the app. Then we develop a reusable VR graphics engine that you can build upon. And from then on, each chapter is a self-contained project where you will build an example from a different genre of application, including a 360 degree photo viewer, an educational simulation of our solar system, a 3D model viewer, and a music visualizer.
Given the recent updates that were rolled out at Google I/O 2016, the authors of Cardboard VR Projects for Android have collated some technical notes to help you execute the projects in this book with Google VR Cardboard Java SDK 0.8, released in May 2016. Refer to the article at https://www.packtpub.com/sites/default/files/downloads/GoogleVRUpdateGuideforCardbook.pdf which explains the updates to the source code of the projects.
Who This Book Is For
The book is for established Android developers with a good knowledge level of Java. No prior OpenGL or graphics knowledge is required. No prior experience with Google Cardboard is expected, but those who are familiar with Cardboard and are looking for projects to expand their knowledge can also benefit from this book.
What You Will Learn
",http://www.allitebooks.com/wp-content/uploads/2017/10/Cardboard-VR-Projects-for-Android-400x493.jpg,http://file.allitebooks.com/20171010/Cardboard%20VR%20Projects%20for%20Android.pdf,COMPLETED,12WNODMYRQqIJVltmTHV__52Jbmc5x7Hc,Cardboard VR Projects for Android
2c5eeed8-ee91-4b6d-b6c9-2b0816fa1c77,"The Definitive Guide to MySQL 5, 3rd Edition",8aac4c59-5b28-4bc4-a668-32dca27f69a3,2c5eeed8-ee91-4b6d-b6c9-2b0816fa1c77,Michael Kofler,2005,304,English,11.25 MB,PDF,MySQL,,"Whether you’re a novice or intermediate user, you will benefit from extensive coverage of core MySQL features like user administration, basic and advanced querying, and security. You will also be introduced to several standard and third-party tools, like MySQL Administrator, Query Browser, and the popular PHPMyAdmin tool.
MySQL 5 is slated to be the most significant release in the products history. The Definitive Guide to MySQL 5, 3rd Edition is the newest revision of Michael Koflers popular book. This is the first book to offer in-depth instruction about the new features of the world’s most popular open source database server.
",http://www.allitebooks.com/wp-content/uploads/2015/05/The-Definitive-Guide-to-MySQL-5.jpg,"http://file.allitebooks.com/20150503/The%20Definitive%20Guide%20to%20MySQL%205,%203rd%20Edition.pdf",COMPLETED,1QCZKMiGTfM3I3J8SagiNs2UCR4RRaW_h,"The Definitive Guide to MySQL 5, 3rd Edition"
14924d7c-de31-4b63-a362-e3acb5ad3516,Web Scalability for Startup Engineers,8ab958b4-0a9c-4b52-bafa-2b87eae42f18,14924d7c-de31-4b63-a362-e3acb5ad3516,Artur Ejsmont,2015,416,English,15.7 MB,PDF,Services & APIs,,"Design and build scalable web applications quickly
This is an invaluable roadmap for meeting the rapid demand to deliver scalable applications in a startup environment. With a focus on core concepts and best practices rather than on individual languages, platforms, or technologies, Web Scalability for Startup Engineers describes how infrastructure and software architecture work together to support a scalable environment.
You’ll learn, step by step, how scalable systems work and how to solve common challenges. Helpful diagrams are included throughout, and real-world examples illustrate the concepts presented. Even if you have limited time and resources, you can successfully develop and deliver robust, scalable web applications with help from this practical guide.
",http://www.allitebooks.com/wp-content/uploads/2017/04/Web-Scalability-for-Startup-Engineers-400x495.jpg,http://file.allitebooks.com/20170423/Web%20Scalability%20for%20Startup%20Engineers.pdf,COMPLETED,1NyEtuZ3dSgpz1EAci5DAFftkS0WRp8AP,Web Scalability for Startup Engineers
92ac282e-f83e-4554-bf18-18d85b3304a4,Mobile Game Design Essentials,8ae88c12-5201-474b-a1dd-918b88529bc8,92ac282e-f83e-4554-bf18-18d85b3304a4,"David Nolte, Dr. Claudio Scolastici",2013,358,English,8.48 MB,PDF,Game Programming,,"The videogame industry is not affected by the economic crisis as the market expands each year. In addition to that, the mobile market offers the opportunity to small teams with limited budgets to create successful games that can compete with the big companies. This is a guide to help you take a share of this huge market.
Mobile Game Design Essentials will teach you how to develop professional quality games for mobile platforms. You will learn how to take advantage of devices and their built-in technologies. Get to know the best software and programming languages to create videogames from scratch and detailed tutorials to get your hands dirty with the common practices of game development.
Mobile Game Design Essentials introduces you to smartphones, their operating systems, and development environments. It describes in detail the roles required by an indie team of mobile developers, the most popular software to create graphics and audio for games, the most used programming languages, and the best game engines. It also provides several tutorials detailing efficient game development and prototyping.
Starting with a description of the mobile platforms and the roles to cover when building up your own indie team, Mobile Game Design Essentials then provides a description of the techniques and software used to create graphics and audio for games and the coding languages and development environments used by programmers. It also aims to acquaint you with the best practices of mobile game design and development, by addressing the importance of the prototype-test-polish cycle and the analysis of the distinctive aspects of mobile game design. Finally, it concludes with a step-by-step guide to create the presentation document for your next mobile game.
Mobile Game Design Essentials covers everything you need to know to get started in the mobile game industry; from collecting your team, recommendations on development software, to marketing and publication.
",http://www.allitebooks.com/wp-content/uploads/1455/2556c7aa83c7a19.jpeg,http://file.allitebooks.com/20160219/Mobile%20Game%20Design%20Essentials.pdf,COMPLETED,1XKvi5G4n4YiWk2-phry0_m-whXBpxfty,Mobile Game Design Essentials
d49bb00b-0a63-4c7c-926d-5ac608f5393c,Learn Microservices with Spring Boot,8b35e391-f61f-4cd5-bc38-58da14a60bc9,d49bb00b-0a63-4c7c-926d-5ac608f5393c,Moises Macero,2018,330,English,5.1 MB,PDF,Java,,"


",http://www.allitebooks.com/wp-content/uploads/2017/12/Learn-Microservices-with-Spring-Boot.jpg,http://file.allitebooks.com/20171211/Learn%20Microservices%20with%20Spring%20Boot.pdf,COMPLETED,1vqht2OSJL79-sMMeM0SmboW3xvRA8m8l,Learn Microservices with Spring Boot
700298ad-9f5b-4a9c-98b7-28e5c19ade7e,Deploying SharePoint 2016,8b675d47-90dd-4dfc-895d-b6ca070140da,700298ad-9f5b-4a9c-98b7-28e5c19ade7e,"Trevor Seward, Vlad Catrinescu",2016,394,English,28.5 MB,PDF,.NET,,"

",http://www.allitebooks.com/wp-content/uploads/2016/11/Deploying-SharePoint-2016.jpg,http://file.allitebooks.com/20161129/Deploying%20SharePoint%202016.pdf,COMPLETED,1atqqhSIst38fY4xgOcsIvFECWk8teygd,Deploying SharePoint 2016
dce8a6ea-52fe-443a-a16c-00eb2419f444,Pro ASP.NET 3.5 Server Controls and AJAX Components,8b87f256-2eeb-41fe-92b1-41aebe76fecc,dce8a6ea-52fe-443a-a16c-00eb2419f444,"Dale Michalk, Rob Cameron",2008,740,English,17.85 MB,PDF,ASP.NET,,"Pro ASP.NET 3.5 Server Controls and AJAX Components is a reference for the serious ASP.NET developer who understands the benefits of object–oriented development and wants to apply those principles to ASP.NET 3.5, ASP.NET AJAX, and server control development. This book also covers SharePoint and targets the latest version of Visual Studio (2008) and the .NET Framework (3.5). Highlights include the following:
What you’ll learn
",http://www.allitebooks.com/wp-content/uploads/1457/7056e0c475996c6.jpg,http://file.allitebooks.com/20160310/Pro%20ASP.NET%203.5%20Server%20Controls%20and%20AJAX%20Components.pdf,COMPLETED,1AE8a-vS4Txcc_-pvIDf_TO1vwlM3GGCc,Pro ASP.NET 3.5 Server Controls and AJAX Components
da24da26-3fd9-49f7-aa8a-64db2bc2221d,Pro Spring MVC with Web Flow,8bbf3ab6-399f-492b-a20b-6b6a36aefff1,da24da26-3fd9-49f7-aa8a-64db2bc2221d,,,0,,,,,,,,,FAILED,,
01c1c684-c914-4870-b44e-4d66fa83604f,"Microsoft Visual Studio 2015 Unleashed, 3rd Edition",8bc3510b-2e34-4e3e-a35b-fea8b44614dd,01c1c684-c914-4870-b44e-4d66fa83604f,"Lars Powers, Mike Snell",2015,1320,English,51.8 MB,PDF,.NET,,"Microsoft Visual Studio 2015 empowers you to write next-generation applications for any modern environment: mobile, web, cloud, universal Windows 10/8.x, database, and beyond. This end-to-end deep dive will help working developers squeeze maximum productivity out of Microsoft’s powerful new toolset.
The authors combine authoritative and detailed information about Microsoft’s latest IDE, with extensive insights and best practices drawn from decades of development experience. Developers will quickly get comfortable with Visual Studio 2015’s updated interface, master its new capabilities, leverage its extensive new support for open standards, and discover multiple opportunities to leverage its .NET 4.6 platform and language improvements.
By focusing entirely on Visual Studio 2015 Professional, the authors go deeper into Microsoft’s core product than ever before. You’ll find expert coverage of everything from debugging through deploying to Azure, IDE extension and automation through cross-platform mobile development. Throughout, this book’s focus is relentlessly practical: how to apply Microsoft’s tools to build better software, faster.
Detailed information on how to…
Download all examples and source code presented in this book from informit.com/title/9780672337369 as they become available.
 
",http://www.allitebooks.com/wp-content/uploads/2016/09/Microsoft-Visual-Studio-2015-Unleashed-3rd-Edition.jpg,"http://file.allitebooks.com/20160903/Microsoft%20Visual%20Studio%202015%20Unleashed,%203rd%20Edition.pdf",COMPLETED,1313tYzaqYlJxBo6rd675nQR43toA3kju,"Microsoft Visual Studio 2015 Unleashed, 3rd Edition"
037a456b-26c3-484a-b70f-eedd28eadcf7,Professional Swift,8c2a70b6-d1ba-48a2-94c8-d48fec5ddcea,037a456b-26c3-484a-b70f-eedd28eadcf7,Michael Dippery,2015,312,English,5.03 MB,PDF,Swift,,"Transition from Objective-C to the cleaner, more functional Swift quickly and easily
Professional Swift shows you how to create Mac and iPhone applications using Apple’s new programming language. This code-intensive, practical guide walks you through Swift best practices as you learn the language, build an application, and refine it using advanced concepts and techniques. Organized for easy navigation, this book can be read end-to-end for a self-paced tutorial, or used as an on-demand desk reference as unfamiliar situations arise. The first section of the book guides you through the basics of Swift programming, with clear instruction on everything from writing code to storing data, and Section II adds advanced data types, advanced debugging, extending classes, and more. You’ll learn everything you need to know to make the transition from Objective-C to Swift smooth and painless, so you can begin building faster, more secure apps than ever before.
Professional Swift is your guide to the future of OS X and iOS development.
",http://www.allitebooks.com/wp-content/uploads/2015/12/Professional-Swift.jpg,http://file.allitebooks.com/20151215/Professional%20Swift.pdf,COMPLETED,1hvnp95gstlBTsPfjFhupS07LbTUzMtqy,Professional Swift
741043b7-26dd-4465-bf4e-bbbef5309f3a,AngularJS UI Development,8c3c9d10-6d6f-41a2-a0f5-7cea20de71c3,741043b7-26dd-4465-bf4e-bbbef5309f3a,"Amit Gharat, Matthias Nehlsen",2014,258,English,13.2 MB,PDF,JavaScript,,"AngularJS and its rich set of components solve many of the problems developers face when writing reliable single page applications in ways that would not be possible using other frameworks. This book will help you expand your horizons by teaching you the skills needed to successfully design, customize, build, and deliver real-world applications in AngularJS. We will start off by setting up a fully automated environment to quickly scaffold, test, and deploy any application. Along the way, we’ll cover how to design and build production-ready applications to demonstrate how innovative and powerful AngularJS is. By leveraging CSS3 animations, we’ll convert them into intuitive and native-like applications in no time. You will also learn how to use Grunt for application-specific task management, Bower to manage dependencies with external libraries/plugins, Git for better versioning, and Karma and Protractor for automated testing to build applications the way experts do.
You will learn all this by building real-world applications including a to-do application, Github dashboard, project management application, and many more.
",http://www.allitebooks.com/wp-content/uploads/1443/55560c7003b3702.jpeg,http://file.allitebooks.com/20150930/AngularJS%20UI%20Development.pdf,COMPLETED,1V4tH_j4NGfrjEumOLTND0pM8d6F0s_xH,AngularJS UI Development
6ae58bc8-9ec4-4a6e-ae85-c00aa46bcf3c,NHibernate 3 Beginner’s Guide,8c3ef15f-1ba5-4c78-b232-6ef0d2d7a4f8,6ae58bc8-9ec4-4a6e-ae85-c00aa46bcf3c,"Aaron Cure, Dr. Gabriel Nicolas Schenker",2011,368,English,4.42 MB,PDF,.NET,,"Ideally, we would want to persist the objects our application uses and produces AS IS, without having to first transform them in complex ways. NHibernate is a framework that provides us with an object-oriented access to a relational database without having to write SQL and with little or no database-specific data access code. Definitely, if you are a .NET developer, knowing more about NHibernate will simplify and reduce your efforts in developing .Net applications.NHibernate 3 Beginner’s Guide introduces Nhibernate with step-by-step examples, and is the easiest way to learn about bridging the gap between object-oriented .NET applications and the relational database that stores the application’s data. It is a beginner’s guide to NHibernate that starts from scratch. Successive chapters build upon earlier concepts, while the sample code presents various ways to accomplish typical data access tasks.
NHibernate 3 Beginner’s Guide examines all of the topics required to get a functional data access layer implemented while writing the least amount of code possible, presenting options along the way to handle particular edge cases or situations as they arise. The book begins with an introduction to NHIbernate 3 and then moves on to creating the development environment. Then it teaches you how to create a model, define a database schema, and map the model to the database then covers sessions and transactions. This is succeeded by testing, profiling, and configuration, validation of data and writing queries. Finally, we wrap up with notes on the common pitfalls that you should avoid.
Once you complete reading the book, you will have gained the skills and knowledge to incorporate NHibernate into your own applications.
An easy-to-follow guide that will show you how to connect the NHibernate object-relational mapper to your projects to create a rich, efficient, object-oriented data access layer with little or no additional work
What you will learn from this book
",http://www.allitebooks.com/wp-content/uploads/1463/55573a90529b590.jpeg,http://file.allitebooks.com/20160517/NHibernate%203%20Beginner's%20Guide.pdf,COMPLETED,1mYPOqDdFR8zQV0BpO6zJN2r4RCB0Bfd-,NHibernate 3 Beginner’s Guide
74ebb43c-7d51-45f1-a938-716111f97129,Practical Web Design for Absolute Beginners,8cb99914-4915-400b-b431-275fd11c8614,74ebb43c-7d51-45f1-a938-716111f97129,Adrian W. West,2016,482,English,33.7 MB,PDF,Programming,,"Learn the fundamentals of modern web design, rather than relying on CMS programs, such as WordPress or Joomla!. You will be introduced to the essentials of good design and how to optimize for search engines. You will discover how to register a domain name and migrate a website to a remote host. Because you will have built the web pages yourself, you will know exactly how HTML and CSS work. You have will complete control over your websites and their maintenance.
Practical Website Design for Absolute Beginners centers around introducing small amounts of new code in short practical chapters and provides many website templates that can be easily adapted for your own websites. Each chapter builds on the templates created in the previous chapter. You are provided with a practical project to complete in most chapters, and taught to produce practical web pages right from the start.
In the first chapter you will install and configure a free text editor, then you will produce the structure for your first web page. You will then gradually learn to create more sophisticated and increasingly practical web pages and websites.
In this book you will be encouraged by means of a series of achievable goals, and you will be rewarded by the knowledge that you are learning something valuable and really worthwhile. You will not have to plow through daunting chapters of disembodied code theory because the code is described and explained in context within each project. Because each project is fully illustrated, you will see clearly what you are expected to achieve as you create each web page.
What You’ll Learn
",http://www.allitebooks.com/wp-content/uploads/2016/11/Practical-Web-Design-for-Absolute-Beginners.jpg,http://file.allitebooks.com/20161123/Practical%20Web%20Design%20for%20Absolute%20Beginners.pdf,COMPLETED,1nzK0IAQbMZYDgqz51Z8fuPT9PrhHcJ86,Practical Web Design for Absolute Beginners
3e66d10b-be00-43f0-bb3f-36cea6878e3c,Building APIs with Node.js,8cc4f876-b689-4d31-9e31-ac5567546b71,3e66d10b-be00-43f0-bb3f-36cea6878e3c,Caio Ribeiro Pereira,2016,156,English,2.9 MB,PDF,JavaScript,,"This quick guide teaches you how to build scalable APIs using the Node.js platform and ES6 (EcmaScript 2015).
Developing systems for the wide range of devices available in the modern world requires the construction of APIs designed to work only with data in a centralized manner, allowing client-side applications to be developed separately and have a unique interface for the final user.
Node.js has proven itself to be an excellent platform for building REST APIs because of its single-thread architecture. It has a low learning curve and can be understood by anyone who has a basic understanding of the JavaScript language.
Use Building APIs with Node.js today to understand how Node.js APIs work, and how you can build your own.


",http://www.allitebooks.com/wp-content/uploads/2016/12/Building-APIs-with-Nodejs.jpg,http://file.allitebooks.com/20161219/Building%20APIs%20with%20Node.js.pdf,COMPLETED,18oR50frwinuEioqROkphFBL-NwFMJr22,Building APIs with Node.js
6c2b0278-0c3d-45e0-81a9-e0b60e05920e,"Murach’s Visual Basic 2012, 5th Edition",8cd434f7-3345-4ecf-90ed-e2491362b2c0,6c2b0278-0c3d-45e0-81a9-e0b60e05920e,Anne Boehm,2013,842,English,137.1 MB,PDF,Visual Basic .NET,,"This Visual Basic book has been a favorite of developers ever since the 1st edition came out in 2002.
Now, this 5th Edition is a self-paced, professional book that shows how to use Visual Studio 2012, VB 2012, and the .NET 4.5 classes to develop Windows Forms applications. It’s a data programming book that shows how to (1) prototype professional database applications using RAD features like data sources, (2) start using ADO.NET to work directly with databases for more control, and (3) use LINQ to query a variety of data sources, from databases to arrays to XML files. It’s an object-oriented book that shows how to use business classes, inheritance, and interfaces the way they’re used in the real world. It’s a hands-on book that shows you how to develop your first Windows 8 apps and submit them to the Windows Store.
When you’re done, you’ll be able to develop 3-tiered, object-oriented Windows applications the way the best professionals do. And you’ll have the core VB and Visual Studio skills that you need to develop any VB application…whether for Windows, the web, or mobile devices.
",http://www.allitebooks.com/wp-content/uploads/1464/4957439d6e5329d.jpeg,"http://file.allitebooks.com/20160524/Murachs%20Visual%20Basic%202012,%205th%20Edition.pdf",COMPLETED,1mL6Y_NB8s9TOsKOnA0dM4Pfy5ynQrUJb,"Murach’s Visual Basic 2012, 5th Edition"
bc0493eb-5906-4615-b038-12012f508f7b,"Java EE 6 Cookbook for Securing, Tuning, and Extending Enterprise Applications",8d113ef6-12bf-4c79-bda2-cd96878f1b29,bc0493eb-5906-4615-b038-12012f508f7b,,,0,,,,,,,,,FAILED,,
b20e20ca-aff3-4779-98e2-2e3daac50753,Modular Programming with PHP 7,8d37511d-f877-44ab-910f-119e630c9859,b20e20ca-aff3-4779-98e2-2e3daac50753,Branko Ajzele,2016,311,English,4.7 MB,PDF,PHP,,"Modular design techniques help you build readable, manageable, reusable, and more efficient codes. PHP 7, which is a popular open source scripting language, is used to build modular functions for your software. With this book, you will gain a deep insight into the modular programming paradigm and how to achieve modularity in your PHP code.
We start with a brief introduction to the new features of PHP 7, some of which open a door to new concepts used in modular development. With design patterns being at the heart of all modular PHP code, you will learn about the GoF design patterns and how to apply them. You will see how to write code that is easy to maintain and extend over time with the help of the SOLID design principles.
Throughout the rest of the book, you will build different working modules of a modern web shop application using the Symfony framework, which will give you a deep understanding of modular application development using PHP 7.
What You Will Learn
",http://www.allitebooks.com/wp-content/uploads/2016/09/Modular-Programming-with-PHP-7-400x493.jpg,http://file.allitebooks.com/20160928/Modular%20Programming%20with%20PHP%207.pdf,COMPLETED,1RdzMPqVXXJnr62mBIUuZ39Qx724o5JxW,Modular Programming with PHP 7
17b64522-d692-47a8-8cab-0187877d24a5,"Android Tablets For Dummies, 4th Edition",8d3e808b-4d84-4d30-887b-1f26a1e38603,17b64522-d692-47a8-8cab-0187877d24a5,Dan Gookin,2016,352,English,29.3 MB,PDF,Hardware & DIY,,"A quick and easy reference to get the most out of your Android tablet
It’s not a computer and it’s not a smartphone—so what in the world is it? Whether you’re new to Android or new to tablets altogether, you’re about to experience mobile computing like never before with this fun, full-color guide! In Android Tablets For Dummies, you’ll find clear, easy-to-follow explanations for making sense of all the features native to Android tablets, as well as model-specific guidance.
Inside, trusted tech guru Dan Gookin—who wrote the very first For Dummies book in 1991—walks you through setting up your Android tablet, navigating the interface, browsing the web, setting up email, finding the best apps, and so much more. No matter which Android tablet tickles your fancy, this hands-on guide takes the intimidation out of the technology and gives you everything you need to make the most of your new device.
If you’re eager to learn the ins and outs of your Android device—but don’t want to pull your hair out in the process—this one-stop guide has you covered.
",http://www.allitebooks.com/wp-content/uploads/2016/11/Android-Tablets-For-Dummies-4th-Edition-400x499.jpg,"http://file.allitebooks.com/20161105/Android%20Tablets%20For%20Dummies,%204th%20Edition.pdf",COMPLETED,17l1KnkO_f4VpDpi8uWr_n9GiuvHZP-4e,"Android Tablets For Dummies, 4th Edition"
1aac479a-5efe-43b6-8b7a-18caf6309b6c,"Learning d3.js Data Visualization, 2nd Edition",8d53b98f-96e2-4840-b2b1-63de1da0d309,1aac479a-5efe-43b6-8b7a-18caf6309b6c,"Swizec Teller, Ændrew Rininsland",2016,272,English,8.1 MB,PDF,Web Development,,"D3 has emerged as one of the leading platforms to develop beautiful, interactive visualizations over the web. We begin by setting up a strong foundation, then build on this foundation book will take you through the entire world of reimagining data using interactive, animated visualizations created in D3.js.
In addition to covering the various features of D3.js to build a wide range of visualizations, we also focus on the entire process of representing data through visualizations so that developers and those interested in data visualization will get the entire process right.
We also include chapters that explore a wide range of visualizations through practical use cases. By the end of this book, you will have unlocked the mystery behind successful data visualizations and will be ready to use D3 to transform any data into a more engaging and sophisticated visualization.
What you will learn
",http://www.allitebooks.com/wp-content/uploads/2017/08/Learning-d3.js-Data-Visualization-2nd-Edition-400x493.jpg,"http://file.allitebooks.com/20170812/Learning%20d3.js%20Data%20Visualization,%202nd%20Edition.pdf",COMPLETED,19QyCXZGOPiF-MDODo7GKbM_J7_P--6z4,"Learning d3.js Data Visualization, 2nd Edition"
1c14312e-baa7-44a6-80a5-115b150de938,Security for Web Developers,8d7b73c3-e5ea-46b5-b0c5-24220915f634,1c14312e-baa7-44a6-80a5-115b150de938,John Paul Mueller,2015,336,English,9.21 MB,PDF,"HTML, HTML5 & CSS",,"As a web developer, you may not want to spend time making your web app secure, but it definitely comes with the territory. This practical guide provides you with the latest information on how to thwart security threats at several levels, including new areas such as microservices. You’ll learn how to help protect your app no matter where it runs, from the latest smartphone to an older desktop, and everything in between.
Author John Paul Mueller delivers specific advice as well as several security programming examples for developers with a good knowledge of CSS3, HTML5, and JavaScript. In five separate sections, this book shows you how to protect against viruses, DDoS attacks, security breaches, and other nasty intrusions.
Create a security plan for your organization that takes the latest devices and user needs into account Develop secure interfaces, and safely incorporate third-party code from libraries, APIs, and microservices Use sandboxing techniques, in-house and third-party testing techniques, and learn to think like a hacker Implement a maintenance cycle by determining when and how to update your application software Learn techniques for efficiently tracking security threats as well as training requirements that your organization can use
",http://www.allitebooks.com/wp-content/uploads/1447/7256452890ac32e.jpeg,http://file.allitebooks.com/20151112/Security%20for%20Web%20Developers.pdf,COMPLETED,1_3Ou-DSAyuYG08rBNavJ1z6ztsVJ2oGY,Security for Web Developers
674224e1-bd1e-4599-9e29-94d38cbaf6ab,Grid Layout in CSS,8d95e5dc-7913-4eb1-8a7c-b27c03f40f4c,674224e1-bd1e-4599-9e29-94d38cbaf6ab,Eric A. Meyer,2016,83,English,5.4 MB,PDF,"HTML, HTML5 & CSS",,"CSS has had a layout-shaped hole at its center since the beginning. Designers have bent features such as float and clear to help fill that hole, but nothing has quite done the job. Now that’s about to change. With this concise guide, you’ll learn how to use CSS grid layout, a generalized system that lets you lay out pieces of your design independent of their document source order and with full awareness of the overall design.
Short and deep, this book is an excerpt from the upcoming fourth edition of CSS: The Definitive Guide. When you purchase either the print or the ebook edition of Grid Layout in CSS, you’ll receive a discount on the entire Definitive Guide once it’s released. Why wait? Learn how to make your web pages come alive today.
Eric A. Meyer is an author, speaker, blogger, sometime teacher, and co-founder of An Event Apart. He’s a two-decade veteran of the Web and web standards, a past member of the W3C’s Cascading Style Sheets Working Group, and the author of O’Reilly’s CSS: The Definitive Guide.
",http://www.allitebooks.com/wp-content/uploads/2016/12/Grid-Layout-in-CSS-381x500.jpg,http://file.allitebooks.com/20161222/Grid%20Layout%20in%20CSS.pdf,COMPLETED,1SlvpEBown6N_rb2_XftNh4BcFQVsrEgL,Grid Layout in CSS
016cd3dc-28eb-4a65-aefc-6d89ea50f5ab,"Introduction to DevOps with Chocolate, LEGO and Scrum Game",8e340942-65d5-4095-92c4-3c90d89b3a33,016cd3dc-28eb-4a65-aefc-6d89ea50f5ab,Dana Pylayeva,2017,140,English,8.7 MB,PDF,Game Programming,,"
Who This Book Is For
",http://www.allitebooks.com/wp-content/uploads/2017/02/41k7EWT9xxL._SX331_BO1204203200_.jpg,"http://file.allitebooks.com/20170202/Introduction%20to%20DevOps%20with%20Chocolate,%20LEGO%20and%20Scrum%20Game.pdf",COMPLETED,1lWGAiU2jy9X4o1V5wtv4R9gaNv3W1d3B,"Introduction to DevOps with Chocolate, LEGO and Scrum Game"
1141b688-7b34-4a3b-a19d-1ed8d5ca5a20,Cocos2D Game Development Essentials,8e8c731d-2767-4020-89d9-fbcf8937279f,1141b688-7b34-4a3b-a19d-1ed8d5ca5a20,Ben Trengrove,2015,221,English,2.6 MB,PDF,Game Programming,,"Focusing on the multiplatform nature of Cocos2D, this fast, fun, and helpful guide provides you with the best practices and sharpest techniques to turn your ideas into reality.
Beginning with the basics to give you a solid foundation of knowledge, such as how to display sprites on screen and organizing your game into different scenes, you will then discover how to use Cocos2D’s in-built graphics editor, SpriteBuilder, to lay out your scenes, design animations, and configure complex physics interactions. You will also find out how to make your game interactive, as the book explores how to accept input touches and the accelerator.
The book is tailored to new users and also those who are upgrading from the old version.
What You Will Learn
",http://www.allitebooks.com/wp-content/uploads/2016/10/Cocos2D-Game-Development-Essentials-400x494.jpg,http://file.allitebooks.com/20161017/Cocos2D%20Game%20Development%20Essentials.pdf,COMPLETED,1yC5jeK2WZ3oZYN6_S_l3xNVtM5Bea6F1,Cocos2D Game Development Essentials
